id,fecha,medio_transporte,empresa_bus,linea_metro,barrio,review_text,rating,tiempo_espera_min,duracion_viaje_min,likes,respuestas,satisfaccion
ec3e1ab2,2024-07-21 07:29:00,Red Bus,Subus,Desconocido,Pedro Aguirre Cerda,"Tomé metro en la pintana, en mediodía con clima lluvia, me sentí seguro durante el viaje",4.0,7,21,11,1,Positivo
f0bd9b88,2024-03-10 09:04:00,Metro,Desconocido,L2,Macul,"Viajé por trolebús, el metro estaba limpio",5.0,7,28,0,1,Positivo
fa8cc841,2024-06-09 03:11:00,Trolebús,Desconocido,Desconocido,Desconocido,"Viajé por metro, en mediodía con clima viento, mal olor en el vagón",1.0,16,31,3,2,Negativo
4272af35,2024-12-16 06:46:00,Red Bus,Subus,Desconocido,Conchalí,"Tomé metro en puente alto, en mediodía con clima viento, el viaje fue normal",3.0,14,33,9,1,Neutro
7ceb9810,2024-07-13 17:41:00,Trolebús,Desconocido,Desconocido,Maipú,"Tomé bus interurbano en recoleta, en noche con clima nublado, hubo una detención prolongada sin explicación",2.0,18,36,0,2,Negativo
783edb3e,2024-11-29 01:37:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Viajé por trolebús, en mediodía con clima nublado, los asientos estaban disponibles",4.0,0,20,6,0,Positivo
18eb8a69,2024-11-25 01:25:00,Metrotren,Desconocido,Desconocido,Macul,"Tomé red bus en maipú, mucha aglomeración",2.0,22,42,4,2,Negativo
d672c9be,2024-07-19 12:43:00,Metrotren,Desconocido,Desconocido,Peñalolén,"En mediodía con clima viento, el bus se saltó la parada",2.0,25,50,3,0,Negativo
d939f78b,2025-06-08 06:48:00,Bus Interurbano,Stp,Desconocido,Recoleta,"Tomé metrotren en san bernardo, el tiempo de espera fue bajo",4.0,7,29,1,1,Positivo
bdf25bca,2024-09-03 11:23:00,Red Bus,Stp,Desconocido,Conchalí,Demora excesiva,1.0,13,38,1,0,Negativo
b7bfa882,2024-01-06 05:05:00,Metrotren,Desconocido,Desconocido,Puente Alto,El aire acondicionado no funcionaba,2.0,21,28,12,1,Negativo
2b01e48a,2024-01-31 06:44:00,Red Bus,Vule,Desconocido,San Miguel,"Tomé bus interurbano en macul, cambio de andén de último minuto",3.0,9,39,4,1,Neutro
af55354f,2024-04-23 16:30:00,Bus Interurbano,Vule,Desconocido,Estación Central,"Tomé trolebús en san bernardo, el aire acondicionado no funcionaba",3.0,17,37,6,2,Neutro
41d5923d,2025-04-29 22:05:00,Bus Interurbano,Metbus,Desconocido,La Pintana,"Tomé metrotren en estación central, los asientos estaban disponibles, recomiendo la ruta",5.0,8,20,1,1,Positivo
65c7d1d1,2025-01-05 20:20:00,Metrotren,Desconocido,Desconocido,Providencia,"Viajé por red bus, en hora punta mañana con clima lluvia, muy buen servicio",4.0,7,42,7,1,Positivo
97a85733,2024-09-27 09:25:00,Bus Interurbano,Metbus,Desconocido,Macul,"Viajé por metrotren, me tocó ir de pie parte del trayecto",3.0,11,27,3,1,Neutro
9a9189a5,2025-01-28 05:09:00,Metro,Desconocido,L2,Puente Alto,"Los asientos estaban disponibles, recomiendo la ruta",5.0,15,30,4,0,Positivo
8b5a1c5c,2024-12-04 02:46:00,Red Bus,Redbus,Desconocido,Quilicura,"Tomé metro en independencia, poca frecuencia",1.0,20,36,6,0,Negativo
170b9135,2024-10-27 04:55:00,Metro,Desconocido,L6,Conchalí,"Tomé trolebús en san bernardo, en hora punta mañana con clima nublado, demora excesiva",2.0,6,38,6,0,Negativo
7799bced,2024-07-25 06:27:00,Bus Interurbano,Stp,Desconocido,Santiago Centro,Desconocido,2.0,17,25,6,1,Negativo
f305e757,2025-05-13 14:22:00,Bus Interurbano,Metbus,Desconocido,San Miguel,"Viajé por bus interurbano, en hora punta tarde con clima nublado, el conductor fue amable",5.0,6,43,8,1,Positivo
640bb7a2,2024-06-01 14:48:00,Metro,Desconocido,L6,Santiago Centro,"Viajé por metrotren, en hora punta tarde con clima soleado, poca frecuencia, deberían mejorar el servicio",1.0,24,47,9,1,Negativo
1b56f21b,2024-12-21 17:35:00,Red Bus,Vule,Desconocido,Recoleta,"Viajé por red bus, el aire acondicionado no funcionaba",2.0,8,55,9,0,Negativo
9655bbaf,2024-05-16 01:25:00,Metro,Desconocido,L5,La Florida,"En hora punta tarde con clima nublado, el tiempo de espera fue bajo",4.0,11,31,6,0,Positivo
ae83ee2f,2024-06-30 05:48:00,Red Bus,Stp,Desconocido,Providencia,"Tomé red bus en la pintana, en hora punta mañana con clima soleado, el viaje fue normal",3.0,14,24,14,0,Neutro
132a63bd,2024-07-23 18:13:00,Bus Interurbano,Redbus,Desconocido,Pedro Aguirre Cerda,"Tomé metrotren en ñuñoa, en hora punta tarde con clima lluvia, el bus llegó a tiempo, recomiendo la ruta",5.0,13,38,8,0,Positivo
50071c86,2024-04-24 05:38:00,Metrotren,Desconocido,Desconocido,Puente Alto,La señalética estaba clara,5.0,6,53,4,0,Positivo
5a6c1692,2024-06-09 17:53:00,Bus Interurbano,Vule,Desconocido,Independencia,"En hora punta tarde con clima viento, el viaje fue normal",3.0,19,27,13,1,Neutro
7ba7dec4,2024-04-07 06:24:00,Red Bus,Redbus,Desconocido,San Bernardo,"Tomé red bus en peñalolén, en hora punta mañana con clima lluvia, los asientos estaban disponibles",5.0,0,20,9,0,Positivo
afd422a9,2024-01-20 11:29:00,Bus Interurbano,Metbus,Desconocido,Independencia,"Tomé metrotren en providencia, en hora punta mañana con clima soleado, ruidos molestos, deberían mejorar el servicio",1.0,21,49,0,0,Negativo
8c27bc88,2024-04-19 02:17:00,Metrotren,Desconocido,Desconocido,Puente Alto,"Viajé por metrotren, hubo fiscalización",3.0,6,36,2,1,Neutro
e4f1d412,2025-01-27 03:38:00,Metrotren,Desconocido,Desconocido,Renca,"En hora punta tarde con clima nublado, el chofer manejaba brusco",2.0,22,43,6,1,Negativo
2d0b84e6,2024-09-22 14:00:00,Metro,Desconocido,L5,San Miguel,"Viajé por trolebús, en hora punta tarde con clima nublado, no hubo novedades",3.0,9,39,11,1,Neutro
12a2abef,2024-03-28 08:09:00,Trolebús,Desconocido,Desconocido,Ñuñoa,"Tomé bus interurbano en ñuñoa, bajó mucha gente en la estación",3.0,16,40,12,1,Neutro
2cc4a8ab,2024-04-19 12:03:00,Metro,Desconocido,L5,Huechuraba,El bus se saltó la parada,1.0,20,32,2,0,Negativo
59bf2795,2024-05-19 10:14:00,Trolebús,Desconocido,Desconocido,Independencia,"Viajé por red bus, en noche con clima soleado, bajó mucha gente en la estación",3.0,11,44,6,1,Neutro
e1a27bdf,2024-04-23 02:31:00,Metro,Desconocido,L4,Recoleta,"Tomé trolebús en pedro aguirre cerda, demora excesiva",2.0,16,38,1,0,Negativo
3699334b,2024-02-19 12:33:00,Trolebús,Desconocido,Desconocido,San Miguel,Cambio de andén de último minuto,3.0,6,31,0,0,Neutro
d7895491,2024-11-05 10:33:00,Trolebús,Desconocido,Desconocido,Independencia,"Tomé trolebús en santiago centro, en hora punta mañana con clima lluvia, mucha aglomeración",1.0,11,45,6,0,Negativo
110c2bfb,2024-01-20 08:07:00,Trolebús,Desconocido,Desconocido,Providencia,"Tomé metro en santiago centro, la aplicación funcionó perfecto",4.0,7,25,5,1,Positivo
0899a5f7,2024-07-06 14:31:00,Metro,Desconocido,L6,Providencia,"Viajé por metro, el metro estaba limpio",4.0,3,35,2,0,Positivo
f27ea818,2025-03-07 07:48:00,Bus Interurbano,Alsacia,Desconocido,Pedro Aguirre Cerda,La señalética estaba clara,5.0,3,23,2,0,Positivo
e23f14d5,2024-01-26 03:48:00,Trolebús,Desconocido,Desconocido,Puente Alto,"En mediodía con clima soleado, sistema de pago falló",3.0,17,48,0,1,Neutro
a38633b9,2025-03-02 12:17:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Viajé por trolebús, en hora punta tarde con clima soleado, sistema de pago falló",2.0,15,43,19,0,Negativo
8776c3e3,2024-08-02 14:47:00,Red Bus,Alsacia,Desconocido,Desconocido,"Viajé por metrotren, en hora punta tarde con clima viento, hubo un leve retraso",3.0,1,29,8,3,Neutro
6ff489d9,2025-01-04 22:19:00,Metro,Desconocido,L6,Santiago Centro,Los asientos estaban disponibles,5.0,8,33,5,0,Positivo
c5868d7d,2024-10-07 08:18:00,Trolebús,Desconocido,Desconocido,Providencia,"En noche con clima soleado, hubo fiscalización",3.0,22,36,4,1,Neutro
85517d1b,2024-01-11 08:40:00,Trolebús,Desconocido,Desconocido,Cerrillos,"Viajé por trolebús, en mediodía con clima nublado, mal olor en el vagón",1.0,28,28,5,1,Negativo
1802eb10,2024-04-02 00:31:00,Metrotren,Desconocido,Desconocido,Renca,"En mediodía con clima soleado, el conductor fue amable",4.0,12,27,3,1,Positivo
fb6db4cb,2024-05-09 00:32:00,Metro,Desconocido,L4A,San Bernardo,"En mediodía con clima nublado, el bus se saltó la parada",2.0,16,31,0,1,Negativo
ff8169cf,2024-02-29 08:03:00,Metro,Desconocido,L5,Renca,"Tomé metro en estación central, la ruta fue rápida, recomiendo la ruta",4.0,11,35,5,0,Positivo
c050e64a,2025-05-18 05:58:00,Red Bus,Vule,Desconocido,Puente Alto,"En hora punta tarde con clima viento, no hubo novedades",3.0,18,31,3,1,Neutro
9843d564,2025-05-07 18:22:00,Red Bus,Redbus,Desconocido,Las Condes,"Viajé por metro, el conductor fue amable, recomiendo la ruta",4.0,7,25,9,1,Positivo
75fb1146,2025-01-05 17:04:00,Metro,Desconocido,L1,Independencia,"Tomé metro en estación central, en noche con clima nublado, no hubo novedades",3.0,9,35,3,0,Neutro
c341377f,2024-11-06 20:24:00,Trolebús,Desconocido,Desconocido,Huechuraba,"Viajé por red bus, en hora punta tarde con clima nublado, el bus llegó a tiempo",4.0,6,49,4,0,Positivo
ed817a60,2025-03-13 14:28:00,Red Bus,Metbus,Desconocido,Santiago Centro,"Tomé bus interurbano en ñuñoa, en mediodía con clima viento, sistema de pago falló",1.0,14,22,8,0,Negativo
08aa6af7,2024-03-14 21:54:00,Trolebús,Desconocido,Desconocido,La Pintana,"Viajé por bus interurbano, en mediodía con clima soleado, el metro estaba limpio",5.0,14,30,0,0,Positivo
cf8f4655,2024-05-28 21:06:00,Metrotren,Desconocido,Desconocido,Huechuraba,"Tomé red bus en la florida, en hora punta tarde con clima lluvia, hubo un leve retraso",3.0,10,30,3,2,Neutro
3ce296a4,2025-03-22 19:15:00,Trolebús,Desconocido,Desconocido,San Miguel,"El bus llegó a tiempo, recomiendo la ruta",4.0,22,46,3,0,Positivo
3a0da703,2024-06-03 21:27:00,Trolebús,Desconocido,Desconocido,Estación Central,"Tomé metro en cerrillos, en hora punta mañana con clima soleado, sistema de pago falló",1.0,18,46,4,1,Negativo
461c466f,2024-11-25 19:53:00,Metro,Desconocido,L4A,La Pintana,"Viajé por bus interurbano, en noche con clima viento, hubo una detención prolongada sin explicación, deberían mejorar el servicio",2.0,16,48,9,1,Negativo
b0ae0913,2024-10-26 17:13:00,Red Bus,Metbus,Desconocido,Providencia,"Tomé trolebús en santiago centro, en hora punta tarde con clima nublado, me tocó ir de pie parte del trayecto",3.0,17,35,1,1,Neutro
d40aeaf2,2024-03-24 07:14:00,Bus Interurbano,Alsacia,Desconocido,Santiago Centro,"En hora punta mañana con clima nublado, el conductor fue amable",5.0,2,19,3,1,Positivo
728d8255,2024-05-13 02:48:00,Metro,Desconocido,L1,San Miguel,El bus llegó a tiempo,4.0,17,36,2,0,Positivo
b0b008bd,2024-11-07 10:57:00,Metro,Desconocido,L3,San Bernardo,"Viajé por metro, en noche con clima nublado, me tocó ir de pie parte del trayecto",3.0,12,48,3,0,Neutro
e461ff0f,2025-02-25 20:11:00,Metrotren,Desconocido,Desconocido,Independencia,"Viajé por metro, el tiempo de espera fue bajo, recomiendo la ruta",4.0,7,27,3,1,Positivo
9a624732,2025-05-04 17:55:00,Metro,Desconocido,L4A,San Bernardo,El metro estaba limpio,4.0,9,47,9,1,Positivo
ffe4dcbc,2024-01-24 07:00:00,Red Bus,Stp,Desconocido,San Bernardo,"Tomé metro en san bernardo, en hora punta mañana con clima nublado, sistema de pago falló",2.0,27,17,5,2,Negativo
c7ec7926,2024-08-30 14:03:00,Trolebús,Desconocido,Desconocido,Macul,"En hora punta mañana con clima lluvia, bajó mucha gente en la estación",3.0,17,29,6,2,Neutro
b3fca1e0,2024-09-23 22:41:00,Red Bus,Vule,Desconocido,Maipú,"Tomé bus interurbano en macul, en mediodía con clima nublado, el conductor fue amable, recomiendo la ruta",5.0,10,27,10,2,Positivo
96e34921,2024-08-29 05:14:00,Red Bus,Subus,Desconocido,Independencia,"La ruta fue rápida, recomiendo la ruta",5.0,1,39,2,1,Positivo
fa4f52d1,2025-03-03 16:20:00,Trolebús,Desconocido,Desconocido,Recoleta,"Tomé trolebús en la florida, en hora punta mañana con clima lluvia, hubo fiscalización",3.0,17,43,6,0,Neutro
65a2f2a0,2025-04-02 17:11:00,Trolebús,Desconocido,Desconocido,Quilicura,"Viajé por metrotren, en noche con clima viento, el conductor fue amable",5.0,8,37,8,0,Positivo
fae72d05,2024-08-20 15:27:00,Bus Interurbano,Subus,Desconocido,Pedro Aguirre Cerda,"Tomé trolebús en cerrillos, me sentí seguro durante el viaje",4.0,9,47,0,1,Positivo
8d5b7101,2024-02-07 22:44:00,Bus Interurbano,Metbus,Desconocido,Independencia,"Tomé metro en maipú, los asientos estaban disponibles",4.0,8,30,0,1,Positivo
c8ccc7d4,2025-05-24 17:46:00,Red Bus,Stp,Desconocido,Recoleta,Me sentí inseguro por discusión entre pasajeros,2.0,14,43,4,1,Negativo
d1a8f6bc,2025-01-24 15:17:00,Red Bus,Redbus,Desconocido,La Florida,"Tomé metro en quilicura, el chofer manejaba brusco, deberían mejorar el servicio",2.0,19,31,6,2,Negativo
d7e3db23,2024-05-09 11:33:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"En noche con clima soleado, el aire acondicionado estaba adecuado",5.0,20,37,8,0,Positivo
3889e386,2025-06-11 06:22:00,Trolebús,Desconocido,Desconocido,La Pintana,"Tomé red bus en cerrillos, sistema de pago falló",1.0,7,23,1,2,Negativo
ac97479b,2025-02-24 06:42:00,Metro,Desconocido,L4,Pedro Aguirre Cerda,"En hora punta tarde con clima nublado, ruidos molestos, deberían mejorar el servicio",2.0,18,14,6,0,Negativo
84f43a76,2024-04-25 18:24:00,Red Bus,Alsacia,Desconocido,Maipú,"En mediodía con clima lluvia, sistema de pago falló",1.0,24,30,2,0,Negativo
90c4ff35,2024-08-02 12:01:00,Red Bus,Redbus,Desconocido,Pedro Aguirre Cerda,Los asientos estaban disponibles,4.0,10,42,0,0,Positivo
0d1c6b8a,2024-08-20 06:49:00,Red Bus,Vule,Desconocido,San Bernardo,"Tomé metro en recoleta, en hora punta tarde con clima nublado, muy buen servicio",5.0,10,34,11,0,Positivo
bf21fc7a,2025-06-30 09:00:00,Metro,Desconocido,L1,Peñalolén,"Viajé por bus interurbano, cambio de andén de último minuto",3.0,4,31,14,1,Neutro
b1480a2a,2024-12-02 20:31:00,Metrotren,Desconocido,Desconocido,Estación Central,"Tomé bus interurbano en la pintana, en hora punta mañana con clima lluvia, los asientos estaban disponibles",4.0,12,20,1,1,Positivo
805ea1e4,2024-04-11 11:23:00,Bus Interurbano,Vule,Desconocido,Las Condes,"Tomé metro en puente alto, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,13,38,8,2,Negativo
7a382940,2024-08-13 17:07:00,Trolebús,Desconocido,Desconocido,Ñuñoa,"Viajé por metrotren, mal olor en el vagón, deberían mejorar el servicio",1.0,20,25,4,1,Negativo
1320ee4e,2024-04-25 01:09:00,Bus Interurbano,Redbus,Desconocido,Pedro Aguirre Cerda,"Viajé por metrotren, en noche con clima lluvia, me tocó ir de pie parte del trayecto",3.0,23,57,6,0,Neutro
6d43eb0d,2025-02-26 22:49:00,Trolebús,Desconocido,Desconocido,Maipú,"Tomé red bus en maipú, en mediodía con clima viento, cambio de andén de último minuto",3.0,19,44,8,0,Neutro
be54be94,2024-08-08 06:52:00,Trolebús,Desconocido,Desconocido,Maipú,"Viajé por red bus, en hora punta mañana con clima nublado, hubo una detención prolongada sin explicación",2.0,20,32,6,0,Negativo
3864bb7a,2025-05-28 08:41:00,Metro,Desconocido,L2,Desconocido,La aplicación funcionó perfecto,5.0,0,22,0,2,Positivo
58bf8eae,2024-05-16 16:02:00,Metrotren,Desconocido,Desconocido,Maipú,"Tomé bus interurbano en macul, en hora punta mañana con clima nublado, cambio de andén de último minuto",3.0,13,17,10,1,Neutro
5b8ecbd6,2025-02-07 11:03:00,Red Bus,Vule,Desconocido,Huechuraba,"Tomé metrotren en cerrillos, en hora punta tarde con clima nublado, el chofer manejaba brusco",2.0,18,29,0,0,Negativo
68b8cbe1,2025-01-10 23:40:00,Trolebús,Desconocido,Desconocido,Maipú,"Viajé por trolebús, en noche con clima nublado, la aplicación funcionó perfecto, recomiendo la ruta",5.0,4,22,7,2,Positivo
51b8dd65,2024-10-13 14:32:00,Trolebús,Desconocido,Desconocido,Ñuñoa,Me sentí inseguro por discusión entre pasajeros,2.0,14,23,8,0,Negativo
786fc2f6,2024-06-12 12:39:00,Red Bus,Vule,Desconocido,Estación Central,"En hora punta mañana con clima nublado, mal olor en el vagón, deberían mejorar el servicio",2.0,17,30,7,0,Negativo
05b17243,2025-06-16 13:09:00,Bus Interurbano,Subus,Desconocido,Quilicura,Me sentí seguro durante el viaje,5.0,0,51,5,1,Positivo
08737145,2024-11-26 06:21:00,Metrotren,Desconocido,Desconocido,Conchalí,Muy buen servicio,5.0,12,15,1,1,Positivo
6df3ea18,2024-05-24 17:29:00,Red Bus,Vule,Desconocido,San Miguel,"En hora punta mañana con clima soleado, hubo una detención prolongada sin explicación",1.0,12,29,0,1,Negativo
24b6e7d3,2024-10-05 04:36:00,Red Bus,Vule,Desconocido,Puente Alto,"En noche con clima soleado, el viaje fue normal",3.0,12,29,4,0,Neutro
1e1bbe93,2024-04-23 23:21:00,Red Bus,Alsacia,Desconocido,Independencia,La señalética estaba clara,4.0,7,37,6,0,Positivo
c57ae9f1,2024-05-14 22:05:00,Trolebús,Desconocido,Desconocido,Lo Barnechea,Desconocido,4.0,9,53,5,0,Positivo
755310d7,2024-06-14 03:34:00,Metro,Desconocido,L4A,Las Condes,"En mediodía con clima nublado, el metro estaba limpio",4.0,16,44,0,2,Positivo
e961612d,2025-06-18 11:11:00,Red Bus,Vule,Desconocido,Puente Alto,"En noche con clima soleado, la señalética estaba clara",5.0,10,19,8,0,Positivo
351b5658,2024-10-11 11:03:00,Trolebús,Desconocido,Desconocido,La Florida,"En hora punta mañana con clima nublado, el viaje fue normal",3.0,15,28,7,1,Neutro
a4f58a05,2024-07-24 18:26:00,Metro,Desconocido,L4A,Las Condes,"Tomé bus interurbano en san bernardo, en hora punta mañana con clima soleado, la aplicación funcionó perfecto",4.0,7,32,0,1,Positivo
399f761d,2025-04-26 22:53:00,Bus Interurbano,Vule,Desconocido,Independencia,"Tomé metrotren en providencia, en noche con clima soleado, no hubo novedades",3.0,10,54,0,0,Neutro
509f4db1,2024-10-25 13:44:00,Metrotren,Desconocido,Desconocido,Quilicura,"Viajé por metrotren, el aire acondicionado no funcionaba",1.0,19,38,0,1,Negativo
8856c658,2024-10-13 02:45:00,Metro,Desconocido,L1,Macul,"Tomé bus interurbano en santiago centro, en mediodía con clima viento, mucha aglomeración, deberían mejorar el servicio",2.0,24,51,7,1,Negativo
44cd6d12,2025-05-23 22:27:00,Red Bus,Redbus,Desconocido,Lo Barnechea,"Tomé metrotren en la florida, en hora punta tarde con clima soleado, hubo una detención prolongada sin explicación",2.0,22,33,2,0,Negativo
a8fde1db,2024-12-23 13:43:00,Metro,Desconocido,L1,La Florida,"Viajé por metro, en noche con clima lluvia, demora excesiva, deberían mejorar el servicio",2.0,22,49,7,0,Negativo
bf7f2a5b,2025-01-03 09:08:00,Bus Interurbano,Subus,Desconocido,Quilicura,"Viajé por trolebús, me tocó ir de pie parte del trayecto",3.0,11,27,5,0,Neutro
80f797b5,2025-01-09 02:21:00,Metrotren,Desconocido,Desconocido,Peñalolén,"Tomé bus interurbano en quilicura, bajó mucha gente en la estación",3.0,11,37,0,1,Neutro
48770734,2024-03-15 17:24:00,Metrotren,Desconocido,Desconocido,Puente Alto,"Tomé trolebús en la pintana, en hora punta tarde con clima viento, me sentí inseguro por discusión entre pasajeros",2.0,19,41,7,0,Negativo
39de1b20,2024-08-31 06:03:00,Metrotren,Desconocido,Desconocido,Estación Central,"En mediodía con clima nublado, me sentí seguro durante el viaje",4.0,8,30,3,1,Positivo
9eed6d50,2024-07-01 03:24:00,Metrotren,Desconocido,Desconocido,Recoleta,"Viajé por red bus, en hora punta mañana con clima viento, no hubo novedades",3.0,8,41,7,0,Neutro
766f4ae4,2025-02-04 02:37:00,Red Bus,Subus,Desconocido,La Pintana,"Tomé metro en estación central, en hora punta mañana con clima lluvia, hubo fiscalización",3.0,9,38,0,0,Neutro
0e3fb186,2025-01-04 13:51:00,Bus Interurbano,Vule,Desconocido,Recoleta,"Tomé metrotren en la florida, no hubo novedades",3.0,20,29,5,0,Neutro
f80caf79,2025-04-04 08:28:00,Bus Interurbano,Vule,Desconocido,Ñuñoa,"Viajé por metro, la señalética estaba clara",5.0,1,41,0,0,Positivo
a48a26cc,2025-04-23 01:05:00,Bus Interurbano,Alsacia,Desconocido,Independencia,"Viajé por trolebús, el chofer manejaba brusco, deberían mejorar el servicio",2.0,22,36,4,1,Negativo
bc7e198e,2024-05-19 00:52:00,Metrotren,Desconocido,Desconocido,Providencia,"El metro estaba limpio, recomiendo la ruta",4.0,4,35,0,0,Positivo
33512bbd,2025-02-07 23:48:00,Metro,Desconocido,L2,Ñuñoa,"El bus llegó a tiempo, recomiendo la ruta",3.0,8,25,7,1,Neutro
bf7bc12c,2024-11-02 07:34:00,Trolebús,Desconocido,Desconocido,Quilicura,"Tomé trolebús en peñalolén, en hora punta tarde con clima nublado, cambio de andén de último minuto",3.0,14,44,0,2,Neutro
59b7d614,2025-02-23 21:21:00,Metro,Desconocido,L6,Quilicura,"Viajé por red bus, en noche con clima nublado, me tocó ir de pie parte del trayecto",3.0,15,27,7,0,Neutro
90153833,2024-10-07 09:41:00,Trolebús,Desconocido,Desconocido,Providencia,"Tomé metro en macul, sistema de pago falló",1.0,17,44,3,1,Negativo
782ed7f2,2024-11-27 17:40:00,Metrotren,Desconocido,Desconocido,Lo Barnechea,"En mediodía con clima viento, el bus llegó a tiempo",4.0,6,18,4,0,Positivo
21b2c343,2024-08-05 20:45:00,Metrotren,Desconocido,Desconocido,La Florida,"Viajé por red bus, demora excesiva",1.0,20,32,6,2,Negativo
4b00ba6c,2024-05-15 06:28:00,Red Bus,Stp,Desconocido,Providencia,"Tomé bus interurbano en recoleta, poca frecuencia",2.0,18,41,12,2,Negativo
b4685c1b,2024-02-21 08:20:00,Bus Interurbano,Subus,Desconocido,Puente Alto,"En mediodía con clima lluvia, hubo una detención prolongada sin explicación",1.0,11,33,0,1,Negativo
b2568db0,2024-08-16 20:20:00,Trolebús,Desconocido,Desconocido,Conchalí,"En noche con clima viento, bajó mucha gente en la estación",3.0,16,21,0,1,Neutro
40c551ba,2024-01-30 01:11:00,Metrotren,Desconocido,Desconocido,Santiago Centro,Me tocó ir de pie parte del trayecto,3.0,23,38,7,0,Neutro
a73ae3cf,2024-05-28 21:23:00,Metro,Desconocido,L5,Macul,"Viajé por trolebús, la señalética estaba clara, recomiendo la ruta",4.0,6,28,1,0,Positivo
c9173183,2024-04-19 09:50:00,Bus Interurbano,Stp,Desconocido,Cerrillos,"Tomé trolebús en pedro aguirre cerda, hubo un leve retraso",3.0,7,32,0,1,Neutro
dca2cd3a,2024-07-19 12:47:00,Metrotren,Desconocido,Desconocido,Pedro Aguirre Cerda,"Tomé trolebús en lo barnechea, ruidos molestos",2.0,18,30,0,0,Negativo
92eaee45,2025-06-23 00:18:00,Red Bus,Vule,Desconocido,Maipú,"En hora punta tarde con clima viento, me sentí seguro durante el viaje",4.0,10,24,10,2,Positivo
e27fa1ee,2024-09-14 18:01:00,Red Bus,Alsacia,Desconocido,Conchalí,"Tomé metro en providencia, en hora punta tarde con clima viento, no hubo novedades",3.0,6,31,5,0,Neutro
27dd62f5,2024-10-22 14:22:00,Metrotren,Desconocido,Desconocido,Puente Alto,"Tomé red bus en la florida, en hora punta mañana con clima soleado, la ruta fue rápida, recomiendo la ruta",4.0,8,32,0,0,Positivo
bbc35d7e,2024-02-11 13:36:00,Metro,Desconocido,L6,Peñalolén,El bus se saltó la parada,1.0,18,55,6,1,Negativo
a44e3f08,2024-07-05 08:58:00,Metro,Desconocido,L4,Independencia,"Viajé por trolebús, la ruta fue rápida",5.0,12,34,3,0,Positivo
6591517d,2025-06-18 11:42:00,Trolebús,Desconocido,Desconocido,Renca,"En hora punta tarde con clima viento, el tiempo de espera fue bajo",5.0,6,22,2,0,Positivo
ff29678d,2024-12-04 13:08:00,Trolebús,Desconocido,Desconocido,Huechuraba,"Viajé por metro, en noche con clima lluvia, el aire acondicionado estaba adecuado",5.0,2,38,4,0,Positivo
18a89827,2025-04-08 21:32:00,Red Bus,Metbus,Desconocido,San Miguel,"Viajé por trolebús, en noche con clima viento, el aire acondicionado estaba adecuado, recomiendo la ruta",5.0,7,39,3,0,Positivo
1afe3d93,2025-06-28 12:21:00,Metrotren,Desconocido,Desconocido,Puente Alto,"En noche con clima nublado, poca frecuencia",1.0,27,47,0,2,Negativo
3535be82,2025-02-08 15:52:00,Metro,Desconocido,L5,Santiago Centro,Hubo un leve retraso,3.0,14,36,8,0,Neutro
be4ba3c8,2024-08-05 22:56:00,Metrotren,Desconocido,Desconocido,San Miguel,"En noche con clima nublado, hubo una detención prolongada sin explicación",2.0,21,38,6,0,Negativo
66b674ed,2024-02-20 14:33:00,Metro,Desconocido,L3,Providencia,"En hora punta mañana con clima viento, mal olor en el vagón",2.0,17,21,0,1,Negativo
82de160f,2025-01-04 06:29:00,Trolebús,Desconocido,Desconocido,Conchalí,"Viajé por metro, me sentí seguro durante el viaje",3.0,1,42,3,0,Neutro
75fb63a9,2024-04-14 20:50:00,Metrotren,Desconocido,Desconocido,San Miguel,"Tomé metro en quilicura, mucha aglomeración",1.0,20,31,8,1,Negativo
18755243,2024-03-07 11:10:00,Bus Interurbano,Redbus,Desconocido,Cerrillos,"Viajé por bus interurbano, en mediodía con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,7,40,5,1,Positivo
a636270b,2024-05-27 08:07:00,Trolebús,Desconocido,Desconocido,Macul,"Viajé por metro, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",2.0,17,45,0,1,Negativo
9912440e,2024-10-21 03:51:00,Red Bus,Metbus,Desconocido,Independencia,"Viajé por metro, bajó mucha gente en la estación",3.0,7,33,1,0,Neutro
7cd9b0f6,2024-11-29 15:10:00,Red Bus,Vule,Desconocido,Independencia,"Tomé metrotren en independencia, en hora punta mañana con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,4,40,3,0,Positivo
d268fde6,2024-06-13 06:49:00,Bus Interurbano,Subus,Desconocido,San Bernardo,"Tomé metrotren en peñalolén, en noche con clima lluvia, hubo una detención prolongada sin explicación",2.0,22,45,3,1,Negativo
fe2319d9,2024-07-29 16:30:00,Metrotren,Desconocido,Desconocido,Maipú,Me tocó ir de pie parte del trayecto,3.0,18,36,8,0,Neutro
e78bcdba,2024-03-06 14:21:00,Red Bus,Alsacia,Desconocido,Maipú,"Viajé por bus interurbano, mucha aglomeración",1.0,16,47,9,0,Negativo
40dc66cb,2025-02-17 18:57:00,Red Bus,Redbus,Desconocido,Santiago Centro,Hubo fiscalización,3.0,10,40,3,0,Neutro
