id,fecha,medio_transporte,empresa_bus,linea_metro,barrio,review_text,rating,tiempo_espera_min,duracion_viaje_min,likes,respuestas
1320ee4e,2024-04-25 01:09:00,Bus Interurbano,Redbus,,Pedro Aguirre Cerda,"Viajé por metrotren, en noche con clima lluvia, me tocó ir de pie parte del trayecto",3.0,23,57,6,0
6d43eb0d,2025-02-26 22:49:00,Trolebús,,,Maipú,"Tomé red bus en maipú, en mediodía con clima viento, cambio de andén de último minuto",3.0,19,44,8,0
be54be94,2024-08-08 06:52:00,Trolebús,,,Maipú,"Viajé por red bus, en hora punta mañana con clima nublado, hubo una detención prolongada sin explicación",2.0,20,32,6,0
3864bb7a,2025-05-28 08:41:00,Metro,,L2,,La aplicación funcionó perfecto,5.0,0,22,0,2
58bf8eae,2024-05-16 16:02:00,MetroTren,,,Maipú,"Tomé bus interurbano en macul, en hora punta mañana con clima nublado, cambio de andén de último minuto",3.0,13,17,10,1
5b8ecbd6,2025-02-07 11:03:00,Red Bus,Vule,,Huechuraba,"Tomé metrotren en cerrillos, en hora punta tarde con clima nublado, el chofer manejaba brusco",2.0,18,29,0,0
68b8cbe1,2025-01-10 23:40:00,Trolebús,,,Maipú,"Viajé por trolebús, en noche con clima nublado, la aplicación funcionó perfecto, recomiendo la ruta",5.0,4,22,7,2
51b8dd65,2024-10-13 14:32:00,Trolebús,,,Ñuñoa,Me sentí inseguro por discusión entre pasajeros,2.0,14,23,8,0
786fc2f6,2024-06-12 12:39:00,Red Bus,Vule,,Estación Central,"En hora punta mañana con clima nublado, mal olor en el vagón, deberían mejorar el servicio",2.0,17,30,7,0
05b17243,2025-06-16 13:09:00,Bus Interurbano,Subus,,Quilicura,Me sentí seguro durante el viaje,5.0,0,51,5,1
08737145,2024-11-26 06:21:00,MetroTren,,,Conchalí,Muy buen servicio,5.0,12,15,1,1
6df3ea18,2024-05-24 17:29:00,Red Bus,Vule,,San Miguel,"En hora punta mañana con clima soleado, hubo una detención prolongada sin explicación",1.0,12,29,0,1
24b6e7d3,2024-10-05 04:36:00,Red Bus,Vule,,Puente Alto,"En noche con clima soleado, el viaje fue normal",3.0,12,29,4,0
1e1bbe93,2024-04-23 23:21:00,Red Bus,Alsacia,,Independencia,La señalética estaba clara,4.0,7,37,6,0
c57ae9f1,2024-05-14 22:05:00,Trolebús,,,Lo Barnechea,,4.0,9,53,5,0
755310d7,2024-06-14 03:34:00,Metro,,L4A,Las Condes,"En mediodía con clima nublado, el metro estaba limpio",4.0,16,44,0,2
e961612d,2025-06-18 11:11:00,Red Bus,Vule,,Puente Alto,"En noche con clima soleado, la señalética estaba clara",5.0,10,19,8,0
351b5658,2024-10-11 11:03:00,Trolebús,,,La Florida,"En hora punta mañana con clima nublado, el viaje fue normal",3.0,15,28,7,1
a4f58a05,2024-07-24 18:26:00,Metro,,L4A,Las Condes,"Tomé bus interurbano en san bernardo, en hora punta mañana con clima soleado, la aplicación funcionó perfecto",4.0,7,32,0,1
399f761d,2025-04-26 22:53:00,Bus Interurbano,Vule,,Independencia,"Tomé metrotren en providencia, en noche con clima soleado, no hubo novedades",3.0,10,54,0,0
509f4db1,2024-10-25 13:44:00,MetroTren,,,Quilicura,"Viajé por metrotren, el aire acondicionado no funcionaba",1.0,19,38,0,1
8856c658,2024-10-13 02:45:00,Metro,,L1,Macul,"Tomé bus interurbano en santiago centro, en mediodía con clima viento, mucha aglomeración, deberían mejorar el servicio",2.0,24,51,7,1
44cd6d12,2025-05-23 22:27:00,Red Bus,Redbus,,Lo Barnechea,"Tomé metrotren en la florida, en hora punta tarde con clima soleado, hubo una detención prolongada sin explicación",2.0,22,33,2,0
a8fde1db,2024-12-23 13:43:00,Metro,,L1,La Florida,"Viajé por metro, en noche con clima lluvia, demora excesiva, deberían mejorar el servicio",2.0,22,49,7,0
bf7f2a5b,2025-01-03 09:08:00,Bus Interurbano,Subus,,Quilicura,"Viajé por trolebús, me tocó ir de pie parte del trayecto",3.0,11,27,5,0
80f797b5,2025-01-09 02:21:00,MetroTren,,,Peñalolén,"Tomé bus interurbano en quilicura, bajó mucha gente en la estación",3.0,11,37,0,1
9bdf865f,2024-01-03 10:28:00,Metro,,L6,Peñalolén,"Viajé por metro, la señalética estaba clara, recomiendo la ruta",4.0,14,44,9,0
48770734,2024-03-15 17:24:00,MetroTren,,,Puente Alto,"Tomé trolebús en la pintana, en hora punta tarde con clima viento, me sentí inseguro por discusión entre pasajeros",2.0,19,41,7,0
39de1b20,2024-08-31 06:03:00,MetroTren,,,Estación Central,"En mediodía con clima nublado, me sentí seguro durante el viaje",4.0,8,30,3,1
9eed6d50,2024-07-01 03:24:00,MetroTren,,,Recoleta,"Viajé por red bus, en hora punta mañana con clima viento, no hubo novedades",3.0,8,41,7,0
766f4ae4,2025-02-04 02:37:00,Red Bus,Subus,,La Pintana,"Tomé metro en estación central, en hora punta mañana con clima lluvia, hubo fiscalización",3.0,9,38,0,0
0e3fb186,2025-01-04 13:51:00,Bus Interurbano,Vule,,Recoleta,"Tomé metrotren en la florida, no hubo novedades",3.0,20,29,5,0
f80caf79,2025-04-04 08:28:00,Bus Interurbano,Vule,,Ñuñoa,"Viajé por metro, la señalética estaba clara",5.0,1,41,0,0
621eb03a,2025-04-03 09:57:00,MetroTren,,,Providencia,Cambio de andén de último minuto,3.0,22,27,8,0
a48a26cc,2025-04-23 01:05:00,Bus Interurbano,Alsacia,,Independencia,"Viajé por trolebús, el chofer manejaba brusco, deberían mejorar el servicio",2.0,22,36,4,1
bc7e198e,2024-05-19 00:52:00,MetroTren,,,Providencia,"El metro estaba limpio, recomiendo la ruta",4.0,4,35,0,0
33512bbd,2025-02-07 23:48:00,Metro,,L2,Ñuñoa,"El bus llegó a tiempo, recomiendo la ruta",,8,25,7,1
bf7bc12c,2024-11-02 07:34:00,Trolebús,,,Quilicura,"Tomé trolebús en peñalolén, en hora punta tarde con clima nublado, cambio de andén de último minuto",3.0,14,44,0,2
59b7d614,2025-02-23 21:21:00,Metro,,L6,Quilicura,"Viajé por red bus, en noche con clima nublado, me tocó ir de pie parte del trayecto",3.0,15,27,7,0
90153833,2024-10-07 09:41:00,Trolebús,,,Providencia,"Tomé metro en macul, sistema de pago falló",1.0,17,44,3,1
782ed7f2,2024-11-27 17:40:00,MetroTren,,,Lo Barnechea,"En mediodía con clima viento, el bus llegó a tiempo",4.0,6,18,4,0
21b2c343,2024-08-05 20:45:00,MetroTren,,,La Florida,"Viajé por red bus, demora excesiva",1.0,20,32,6,2
4b00ba6c,2024-05-15 06:28:00,Red Bus,STP,,Providencia,"Tomé bus interurbano en recoleta, poca frecuencia",2.0,18,41,12,2
b4685c1b,2024-02-21 08:20:00,Bus Interurbano,Subus,,Puente Alto,"En mediodía con clima lluvia, hubo una detención prolongada sin explicación",1.0,11,33,0,1
27e14de2,2024-04-29 21:41:00,Metro,,L4A,Peñalolén,"Viajé por red bus, en noche con clima soleado, mal olor en el vagón",1.0,22,48,7,1
b2568db0,2024-08-16 20:20:00,Trolebús,,,Conchalí,"En noche con clima viento, bajó mucha gente en la estación",3.0,16,21,0,1
40c551ba,2024-01-30 01:11:00,MetroTren,,,Santiago Centro,Me tocó ir de pie parte del trayecto,3.0,23,38,7,0
a73ae3cf,2024-05-28 21:23:00,Metro,,L5,Macul,"Viajé por trolebús, la señalética estaba clara, recomiendo la ruta",4.0,6,28,1,0
12a2abef,2024-03-28 08:09:00,Trolebús,,,Ñuñoa,"Tomé bus interurbano en ñuñoa, bajó mucha gente en la estación",3.0,16,40,12,1
c9173183,2024-04-19 09:50:00,Bus Interurbano,STP,,Cerrillos,"Tomé trolebús en pedro aguirre cerda, hubo un leve retraso",3.0,7,32,0,1
dca2cd3a,2024-07-19 12:47:00,MetroTren,,,Pedro Aguirre Cerda,"Tomé trolebús en lo barnechea, ruidos molestos",2.0,18,30,0,0
92eaee45,2025-06-23 00:18:00,Red Bus,Vule,,Maipú,"En hora punta tarde con clima viento, me sentí seguro durante el viaje",4.0,10,24,10,2
e27fa1ee,2024-09-14 18:01:00,Red Bus,Alsacia,,Conchalí,"Tomé metro en providencia, en hora punta tarde con clima viento, no hubo novedades",3.0,6,31,5,0
27dd62f5,2024-10-22 14:22:00,MetroTren,,,Puente Alto,"Tomé red bus en la florida, en hora punta mañana con clima soleado, la ruta fue rápida, recomiendo la ruta",4.0,8,32,0,0
bbc35d7e,2024-02-11 13:36:00,Metro,,L6,Peñalolén,El bus se saltó la parada,1.0,18,55,6,1
a44e3f08,2024-07-05 08:58:00,Metro,,L4,Independencia,"Viajé por trolebús, la ruta fue rápida",5.0,12,34,3,0
6591517d,2025-06-18 11:42:00,Trolebús,,,Renca,"En hora punta tarde con clima viento, el tiempo de espera fue bajo",5.0,6,22,2,0
ff29678d,2024-12-04 13:08:00,Trolebús,,,Huechuraba,"Viajé por metro, en noche con clima lluvia, el aire acondicionado estaba adecuado",5.0,2,38,4,0
18a89827,2025-04-08 21:32:00,Red Bus,Metbus,,San Miguel,"Viajé por trolebús, en noche con clima viento, el aire acondicionado estaba adecuado, recomiendo la ruta",5.0,7,39,3,0
1afe3d93,2025-06-28 12:21:00,MetroTren,,,Puente Alto,"En noche con clima nublado, poca frecuencia",1.0,27,47,0,2
3535be82,2025-02-08 15:52:00,Metro,,L5,Santiago Centro,Hubo un leve retraso,3.0,14,36,8,0
be4ba3c8,2024-08-05 22:56:00,MetroTren,,,San Miguel,"En noche con clima nublado, hubo una detención prolongada sin explicación",2.0,21,38,6,0
66b674ed,2024-02-20 14:33:00,Metro,,L3,Providencia,"En hora punta mañana con clima viento, mal olor en el vagón",2.0,17,21,0,1
82de160f,2025-01-04 06:29:00,Trolebús,,,Conchalí,"Viajé por metro, me sentí seguro durante el viaje",,1,42,3,0
75fb63a9,2024-04-14 20:50:00,MetroTren,,,San Miguel,"Tomé metro en quilicura, mucha aglomeración",1.0,20,31,8,1
18755243,2024-03-07 11:10:00,Bus Interurbano,Redbus,,Cerrillos,"Viajé por bus interurbano, en mediodía con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,7,40,5,1
a636270b,2024-05-27 08:07:00,Trolebús,,,Macul,"Viajé por metro, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",2.0,17,45,0,1
9912440e,2024-10-21 03:51:00,Red Bus,Metbus,,Independencia,"Viajé por metro, bajó mucha gente en la estación",,7,33,1,0
7cd9b0f6,2024-11-29 15:10:00,Red Bus,Vule,,Independencia,"Tomé metrotren en independencia, en hora punta mañana con clima lluvia, muy buen servicio, recomiendo la ruta",4.0,4,40,3,0
d268fde6,2024-06-13 06:49:00,Bus Interurbano,Subus,,San Bernardo,"Tomé metrotren en peñalolén, en noche con clima lluvia, hubo una detención prolongada sin explicación",2.0,22,45,3,1
fe2319d9,2024-07-29 16:30:00,MetroTren,,,Maipú,Me tocó ir de pie parte del trayecto,3.0,18,36,8,0
e78bcdba,2024-03-06 14:21:00,Red Bus,Alsacia,,Maipú,"Viajé por bus interurbano, mucha aglomeración",1.0,16,47,9,0
40dc66cb,2025-02-17 18:57:00,Red Bus,Redbus,,Santiago Centro,Hubo fiscalización,3.0,10,40,3,0
57e2b130,2024-01-28 03:40:00,Trolebús,,,Pedro Aguirre Cerda,"En noche con clima nublado, el bus se saltó la parada, deberían mejorar el servicio",2.0,29,36,8,1
cc233a17,2025-05-10 02:33:00,MetroTren,,,Providencia,"En mediodía con clima viento, el tiempo de espera fue bajo, recomiendo la ruta",5.0,3,39,0,2
79eb3f01,2025-06-11 00:50:00,Metro,,L5,Conchalí,"Tomé bus interurbano en conchalí, en noche con clima soleado, hubo una detención prolongada sin explicación",2.0,19,34,16,0
7ae76b2f,2024-01-22 21:27:00,Metro,,L6,Huechuraba,"Sistema de pago falló, deberían mejorar el servicio",1.0,26,31,2,0
3c85db3d,2024-11-02 04:36:00,Bus Interurbano,STP,,Lo Barnechea,"Poca frecuencia, deberían mejorar el servicio",2.0,19,40,5,0
41ef218e,2025-07-01 11:46:00,Bus Interurbano,Alsacia,,Macul,"Tomé red bus en providencia, en hora punta tarde con clima viento, el aire acondicionado no funcionaba, deberían mejorar el servicio",2.0,22,23,8,0
ccdfcba5,2024-10-18 13:10:00,MetroTren,,,Pedro Aguirre Cerda,"Tomé trolebús en la florida, el chofer manejaba brusco, deberían mejorar el servicio",2.0,19,27,3,1
bd392e00,2024-02-16 23:17:00,Metro,,L1,San Miguel,"En noche con clima viento, el conductor fue amable, recomiendo la ruta",4.0,17,43,1,2
668ec70c,2025-03-24 06:07:00,MetroTren,,,Maipú,"Tomé metrotren en estación central, el conductor fue amable",5.0,11,27,4,0
071f9536,2024-10-10 03:52:00,Metro,,L4,Cerrillos,"En mediodía con clima lluvia, el chofer manejaba brusco",1.0,14,42,6,1
5cd5f990,2024-10-02 13:55:00,Red Bus,Subus,,Ñuñoa,"Tomé metro en maipú, el metro estaba limpio, recomiendo la ruta",5.0,2,22,10,0
090b7fbf,2024-12-17 18:06:00,Red Bus,Redbus,,Conchalí,"Viajé por metrotren, el conductor fue amable",5.0,11,26,7,0
ffe126fd,2024-05-16 01:16:00,Trolebús,,,Peñalolén,,3.0,11,19,4,1
67662d89,2024-06-23 09:58:00,Red Bus,Alsacia,,Pedro Aguirre Cerda,Hubo una detención prolongada sin explicación,2.0,20,39,6,2
2d8c7514,2024-09-21 11:04:00,Trolebús,,,Peñalolén,"En hora punta tarde con clima viento, el bus se saltó la parada",2.0,10,37,6,0
579a85ff,2025-04-17 13:51:00,Red Bus,STP,,Santiago Centro,"Viajé por trolebús, en hora punta mañana con clima lluvia, el aire acondicionado estaba adecuado, recomiendo la ruta",4.0,0,35,8,2
7227b69a,2024-04-27 09:14:00,Trolebús,,,Cerrillos,El bus se saltó la parada,1.0,11,37,4,0
0671c5a6,2024-03-03 11:28:00,Bus Interurbano,Subus,,Cerrillos,Me sentí inseguro por discusión entre pasajeros,1.0,15,28,3,1
d31e7e9d,2024-08-24 14:30:00,Red Bus,Alsacia,,San Bernardo,"En mediodía con clima lluvia, mucha aglomeración, deberían mejorar el servicio",1.0,22,34,12,0
9316e6cd,2024-04-26 11:33:00,Red Bus,Redbus,,La Florida,,3.0,15,32,7,2
fc30cc7c,2024-01-22 07:41:00,Red Bus,STP,,Puente Alto,"Viajé por metrotren, el bus llegó a tiempo, recomiendo la ruta",4.0,3,11,4,1
6c1d89b8,2024-06-28 09:24:00,Trolebús,,,Recoleta,"Tomé trolebús en estación central, el viaje fue normal",3.0,9,41,8,0
fbcb2253,2025-03-04 02:23:00,Metro,,L4,Estación Central,"Viajé por bus interurbano, en hora punta tarde con clima lluvia, me sentí seguro durante el viaje",4.0,8,24,2,0
75a55339,2025-05-16 11:52:00,Trolebús,,,Maipú,"En hora punta mañana con clima soleado, cambio de andén de último minuto",3.0,10,64,2,1
c36bc5a6,2024-05-17 17:10:00,MetroTren,,,Peñalolén,"Tomé metro en conchalí, el tiempo de espera fue bajo, recomiendo la ruta",4.0,6,44,0,0
4bd7b1f2,2024-03-02 23:05:00,Bus Interurbano,Metbus,,San Miguel,"Viajé por bus interurbano, en mediodía con clima viento, hubo fiscalización",3.0,15,37,4,0
390cd4d5,2024-05-29 11:32:00,Metro,,L1,San Bernardo,,4.0,3,23,2,1
0eb3230a,2024-10-22 05:39:00,Trolebús,,,Santiago Centro,"En mediodía con clima soleado, el metro estaba limpio",5.0,13,41,0,0
dbd6e2ce,2024-12-31 14:08:00,Trolebús,,,Renca,"Tomé trolebús en conchalí, en noche con clima soleado, hubo un leve retraso",3.0,10,28,7,1
f871f026,2025-03-12 10:49:00,Metro,,L6,Renca,Los asientos estaban disponibles,4.0,5,33,8,0
d8229b14,2025-01-25 17:16:00,Metro,,L1,Pedro Aguirre Cerda,"El aire acondicionado estaba adecuado, recomiendo la ruta",4.0,17,29,0,0
95c0541a,2024-01-22 07:09:00,Bus Interurbano,Redbus,,Puente Alto,"Tomé red bus en macul, el chofer manejaba brusco",2.0,18,26,2,0
1fada796,2025-02-05 19:19:00,Red Bus,Metbus,,Estación Central,"Tomé metro en estación central, en hora punta tarde con clima lluvia, hubo un leve retraso",3.0,12,57,3,1
cbffb0ce,2024-04-23 13:37:00,Trolebús,,,Maipú,"Tomé red bus en las condes, hubo fiscalización",3.0,11,14,8,1
afa51c7b,2024-08-31 13:00:00,Red Bus,Redbus,,Estación Central,Me sentí inseguro por discusión entre pasajeros,2.0,22,55,11,1
2415f814,2024-04-01 04:54:00,Metro,,L3,Lo Barnechea,,4.0,11,46,6,1
fd5113b3,2024-02-17 06:28:00,Metro,,L1,La Pintana,"Tomé bus interurbano en peñalolén, me sentí seguro durante el viaje, recomiendo la ruta",5.0,0,26,2,2
c32bdbb2,2024-07-22 02:53:00,Bus Interurbano,STP,,Maipú,"Tomé metro en puente alto, muy buen servicio, recomiendo la ruta",4.0,5,31,9,0
0a8d39f6,2024-05-25 03:26:00,Bus Interurbano,STP,,Estación Central,"Tomé trolebús en puente alto, el conductor fue amable",4.0,4,55,11,1
fda32590,2025-04-03 06:50:00,Metro,,L4,Cerrillos,"Tomé metro en santiago centro, en hora punta mañana con clima soleado, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",1.0,12,25,1,0
5c2e7e7c,2025-03-20 21:41:00,Trolebús,,,Santiago Centro,"Viajé por metro, el bus llegó a tiempo, recomiendo la ruta",5.0,9,46,4,0
92cc6036,2024-01-25 02:03:00,Red Bus,Vule,,Pedro Aguirre Cerda,"Viajé por bus interurbano, en mediodía con clima nublado, mucha aglomeración, deberían mejorar el servicio",2.0,9,19,2,1
02c784f1,2024-04-18 10:44:00,Trolebús,,,Lo Barnechea,"Tomé metrotren en maipú, en noche con clima nublado, me sentí inseguro por discusión entre pasajeros",1.0,12,40,6,1
8197c2a4,2025-03-23 00:03:00,Red Bus,Redbus,,Independencia,"Tomé bus interurbano en peñalolén, hubo fiscalización",3.0,16,28,8,0
682f45c7,2024-09-25 16:09:00,Bus Interurbano,Redbus,,Macul,"Viajé por red bus, mucha aglomeración",1.0,14,44,0,0
57295f86,2024-08-15 05:10:00,Trolebús,,,Providencia,"Viajé por metrotren, en hora punta mañana con clima nublado, muy buen servicio, recomiendo la ruta",4.0,6,64,5,2
fe131cf7,2024-01-30 03:25:00,Bus Interurbano,Metbus,,Providencia,"Tomé metrotren en cerrillos, en hora punta mañana con clima lluvia, la señalética estaba clara",4.0,10,7,2,1
91479ae8,2025-01-13 17:59:00,Trolebús,,,Macul,"En hora punta mañana con clima lluvia, el chofer manejaba brusco, deberían mejorar el servicio",1.0,6,40,4,1
a14c6dd8,2024-10-15 09:21:00,Trolebús,,,Recoleta,"Viajé por metro, en noche con clima nublado, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",2.0,29,35,2,0
c56bb3bd,2024-03-27 17:14:00,Trolebús,,,La Pintana,"Viajé por metro, en hora punta mañana con clima soleado, el chofer manejaba brusco",2.0,17,32,1,2
0e62bfbf,2024-11-19 10:22:00,Red Bus,Alsacia,,Peñalolén,"En hora punta mañana con clima nublado, los asientos estaban disponibles",4.0,8,16,4,0
3dc9373b,2025-04-05 10:43:00,MetroTren,,,Ñuñoa,"Mal olor en el vagón, deberían mejorar el servicio",1.0,16,20,2,0
dea1c54e,2024-08-22 00:02:00,Red Bus,Redbus,,Las Condes,El metro estaba limpio,4.0,6,45,3,1
7b50ff14,2024-05-08 16:01:00,Bus Interurbano,Alsacia,,Macul,"En noche con clima nublado, ruidos molestos",1.0,18,27,1,0
2e8497ff,2024-10-20 01:27:00,Metro,,L1,Huechuraba,"Viajé por red bus, el bus llegó a tiempo",4.0,5,29,4,1
a5ac2b78,2025-03-07 02:55:00,MetroTren,,,Independencia,"Viajé por red bus, la señalética estaba clara",5.0,10,15,8,0
01439916,2024-11-22 16:15:00,Trolebús,,,Puente Alto,El aire acondicionado estaba adecuado,4.0,7,20,4,1
ca95353e,2025-01-06 22:29:00,Red Bus,Redbus,,Ñuñoa,"Tomé metrotren en huechuraba, el bus se saltó la parada",2.0,15,25,11,2
13efbfca,2024-10-31 21:20:00,Bus Interurbano,Metbus,,Lo Barnechea,"En mediodía con clima nublado, el aire acondicionado estaba adecuado",5.0,4,38,1,1
591c24d2,2024-06-13 14:33:00,Trolebús,,,Ñuñoa,"En hora punta mañana con clima soleado, hubo un leve retraso",3.0,11,30,8,0
f6f9db9d,2025-02-07 12:54:00,Bus Interurbano,Redbus,,Independencia,"Viajé por metrotren, me tocó ir de pie parte del trayecto",3.0,4,29,4,0
f256e924,2024-04-04 05:49:00,Bus Interurbano,Alsacia,,Macul,"Tomé trolebús en san bernardo, en mediodía con clima nublado, me tocó ir de pie parte del trayecto",3.0,8,36,3,1
1f34c387,2024-05-09 01:42:00,Red Bus,Vule,,La Florida,"Viajé por metrotren, demora excesiva, deberían mejorar el servicio",1.0,17,41,0,1
8421bd2a,2024-02-23 07:04:00,Red Bus,Subus,,Peñalolén,"Tomé metrotren en huechuraba, en mediodía con clima soleado, cambio de andén de último minuto",3.0,18,40,7,1
c17a3042,2024-11-18 00:12:00,Bus Interurbano,Subus,,Quilicura,"Tomé metrotren en providencia, en noche con clima soleado, ruidos molestos",1.0,19,20,4,0
25bafb46,2025-03-17 00:18:00,Trolebús,,,Maipú,"Viajé por red bus, muy buen servicio",4.0,6,28,5,1
85bbc1e1,2024-12-26 19:34:00,Trolebús,,,Ñuñoa,"Tomé bus interurbano en providencia, en noche con clima lluvia, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,12,38,0,0
4c15a1fe,2024-05-17 02:15:00,Metro,,L3,La Pintana,"Viajé por metrotren, en mediodía con clima soleado, el aire acondicionado estaba adecuado",5.0,10,54,11,0
4ef00fdd,2024-04-27 10:13:00,Red Bus,Subus,,Huechuraba,"Tomé metro en san bernardo, en hora punta tarde con clima viento, el bus se saltó la parada, deberían mejorar el servicio",2.0,17,30,3,0
e6745c18,2024-04-09 18:32:00,Metro,,L4A,Pedro Aguirre Cerda,"Tomé metro en ñuñoa, en hora punta tarde con clima nublado, hubo fiscalización",3.0,8,28,4,1
d1f33479,2024-01-31 07:38:00,MetroTren,,,Conchalí,"Viajé por metrotren, la aplicación funcionó perfecto",5.0,10,32,3,0
4417b376,2024-08-22 15:00:00,Metro,,L4A,San Miguel,"Tomé metro en quilicura, demora excesiva",2.0,17,55,0,0
8cca1327,2024-02-08 11:33:00,Trolebús,,,Santiago Centro,"En hora punta mañana con clima lluvia, el bus llegó a tiempo",4.0,10,26,10,0
2b58ae58,2024-06-26 01:58:00,Metro,,L5,La Florida,"Viajé por metro, en noche con clima viento, el tiempo de espera fue bajo",5.0,14,30,0,1
c5a2a6de,2024-02-22 10:43:00,Bus Interurbano,Alsacia,,Maipú,"Viajé por bus interurbano, el bus se saltó la parada, deberían mejorar el servicio",1.0,17,39,3,3
0ecd74c4,2025-01-13 17:48:00,Bus Interurbano,STP,,Peñalolén,"Viajé por trolebús, demora excesiva",2.0,14,44,6,1
3f829092,2025-06-28 23:14:00,Metro,,L5,Estación Central,"Viajé por metro, el tiempo de espera fue bajo",4.0,13,45,1,1
6c353e34,2024-06-01 00:20:00,Trolebús,,,Providencia,"Viajé por bus interurbano, el conductor fue amable",4.0,8,32,8,1
2a39fa8d,2024-11-03 17:55:00,Metro,,L4A,La Pintana,No hubo novedades,3.0,4,39,5,0
fc74fa18,2024-07-04 06:45:00,Metro,,L4A,Providencia,"Tomé metro en san miguel, cambio de andén de último minuto",3.0,13,23,0,1
e085cb79,2024-01-23 08:18:00,MetroTren,,,Providencia,"Viajé por red bus, en mediodía con clima viento, el tiempo de espera fue bajo, recomiendo la ruta",5.0,18,25,0,0
02449e61,2024-07-07 14:15:00,Bus Interurbano,Redbus,,La Pintana,Bajó mucha gente en la estación,3.0,15,32,0,0
f8a3c37d,2024-10-17 12:25:00,Bus Interurbano,Metbus,,Renca,"Viajé por trolebús, ruidos molestos",2.0,28,45,12,0
6646446a,2024-05-07 01:19:00,Metro,,L2,Maipú,"Tomé red bus en ñuñoa, en hora punta mañana con clima soleado, el viaje fue normal",3.0,8,32,1,0
2cd32701,2024-01-04 16:37:00,Bus Interurbano,Vule,,Las Condes,"Tomé metro en lo barnechea, sistema de pago falló",2.0,19,24,11,1
c5586562,2024-10-21 05:38:00,MetroTren,,,Pedro Aguirre Cerda,El metro estaba limpio,5.0,8,29,5,1
0dc1984e,2025-02-19 21:01:00,Bus Interurbano,Subus,,Renca,"Viajé por metrotren, me sentí seguro durante el viaje",4.0,7,38,10,1
2e375a69,2025-01-27 02:22:00,Trolebús,,,Lo Barnechea,"Tomé trolebús en macul, ruidos molestos",2.0,27,27,0,1
09900801,2025-04-10 21:36:00,Trolebús,,,Renca,"Viajé por metro, en hora punta mañana con clima viento, ruidos molestos",2.0,15,41,5,1
6bd3855a,2024-02-25 15:35:00,Bus Interurbano,STP,,Pedro Aguirre Cerda,"En noche con clima viento, hubo un leve retraso",3.0,8,36,1,0
308f4ba2,2024-03-14 19:47:00,MetroTren,,,Las Condes,"Viajé por bus interurbano, el conductor fue amable, recomiendo la ruta",4.0,0,35,5,0
d9355a1c,2025-06-29 09:23:00,Red Bus,Alsacia,,San Bernardo,"Tomé metrotren en pedro aguirre cerda, poca frecuencia",2.0,20,50,2,2
73aa2fd8,2024-08-14 01:56:00,Red Bus,Redbus,,La Florida,Demora excesiva,1.0,16,41,2,0
8d013270,2024-03-14 02:52:00,Trolebús,,,Puente Alto,"Tomé metrotren en puente alto, el tiempo de espera fue bajo",5.0,6,31,7,1
1c20299c,2025-04-24 23:18:00,Trolebús,,,Las Condes,"Tomé bus interurbano en peñalolén, poca frecuencia",1.0,26,44,7,0
35e539dd,2024-03-14 10:22:00,Red Bus,Alsacia,,San Miguel,Hubo fiscalización,3.0,3,35,0,0
0b426db2,2024-07-26 15:16:00,Trolebús,,,Puente Alto,"Viajé por trolebús, en hora punta tarde con clima viento, hubo un leve retraso",3.0,5,60,10,0
66705bbc,2024-01-16 22:12:00,Metro,,L1,,"En mediodía con clima nublado, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",2.0,23,55,10,1
ec92952d,2024-01-22 03:12:00,Bus Interurbano,STP,,Las Condes,"Tomé bus interurbano en la pintana, el viaje fue normal",3.0,4,35,5,0
33196dca,2025-01-02 04:12:00,Red Bus,Vule,,Puente Alto,"Tomé red bus en las condes, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,28,43,5,1
8075b513,2025-06-16 13:55:00,Metro,,L1,Las Condes,"Viajé por trolebús, me tocó ir de pie parte del trayecto",3.0,1,51,8,2
35564cff,2024-11-14 07:46:00,Red Bus,Subus,,Estación Central,"Viajé por metro, sistema de pago falló",,16,35,3,0
c8744672,2024-12-12 11:16:00,Metro,,L6,San Miguel,"En hora punta mañana con clima lluvia, muy buen servicio",4.0,9,24,5,1
e0579bde,2024-06-24 08:11:00,Bus Interurbano,Vule,,Conchalí,"Tomé metrotren en san miguel, en mediodía con clima viento, muy buen servicio, recomiendo la ruta",5.0,6,38,0,0
7cdd4fb0,2024-12-26 16:37:00,Red Bus,Vule,,Lo Barnechea,"Viajé por bus interurbano, el aire acondicionado estaba adecuado, recomiendo la ruta",4.0,13,39,12,1
24e49d57,2024-06-08 23:34:00,Metro,,L3,Ñuñoa,"Viajé por metro, me tocó ir de pie parte del trayecto",3.0,6,36,1,0
85c62e55,2025-01-21 18:08:00,Red Bus,Subus,,Puente Alto,"Tomé bus interurbano en lo barnechea, poca frecuencia, deberían mejorar el servicio",2.0,26,29,6,0
d19b12c3,2024-02-15 05:11:00,Red Bus,Redbus,,Recoleta,"En noche con clima lluvia, poca frecuencia",1.0,20,18,4,2
